,design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Peak_Memory_Usage_MB,cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,EndCaps,TapCells,Diodes,Total_Physical_Cells,suggested_clock_frequency,suggested_clock_period,CLOCK_PERIOD,SYNTH_STRATEGY,SYNTH_MAX_FANOUT,FP_CORE_UTIL,FP_ASPECT_RATIO,FP_PDN_VPITCH,FP_PDN_HPITCH,PL_TARGET_DENSITY,GLB_RT_ADJUSTMENT,STD_CELL_LIBRARY,CELL_PAD,DIODE_INSERTION_STRATEGY
0,/home/q3k/sky130/qf105/openlane/mkQF100FlashController,mkQF100FlashController,mkQF100FlashController,flow completed,0h12m12s0ms,0h7m44s0ms,102565.73168666834,0.387458845625,20513.14633733367,20.54,1919.34,7948,0,0,0,0,0,0,0,9,0,0,-1,565386,76896,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,0.0,463829358.0,0.0,46.49,42.42,17.67,17.6,-1,4463,8527,307,4365,0,0,0,5568,138,7,67,279,1369,518,17,873,1047,982,24,444,5152,0,5596,50.0,20.0,20,AREA 0,5,20,1,153.6,153.18,0.25,0.3,sky130_fd_sc_hd,4,4
