,design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Peak_Memory_Usage_MB,cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,EndCaps,TapCells,Diodes,Total_Physical_Cells,suggested_clock_frequency,suggested_clock_period,CLOCK_PERIOD,SYNTH_STRATEGY,SYNTH_MAX_FANOUT,FP_CORE_UTIL,FP_ASPECT_RATIO,FP_PDN_VPITCH,FP_PDN_HPITCH,PL_TARGET_DENSITY,GLB_RT_ADJUSTMENT,STD_CELL_LIBRARY,CELL_PAD,DIODE_INSERTION_STRATEGY
0,/home/q3k/sky130/qf105/openlane/mkQF100Fabric,mkQF100Fabric,mkQF100Fabric,flow completed,0h7m55s0ms,0h6m3s0ms,27275.0,0.24,13637.5,14.24,1183.82,3273,0,0,0,0,0,0,0,56,0,-1,-1,267940,44745,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,0.0,191724734.0,0.0,36.67,20.46,30.1,2.55,-1,679,2783,121,2225,0,0,0,1779,156,0,157,9,109,0,0,477,667,733,18,204,3172,7921,11297,50.0,20.0,20,DELAY 0,5,50,1,153.6,153.18,0.35,0.3,sky130_fd_sc_hd,4,2
